rec_id_hour,datetime,season_hour,year_hour,month_hour,hour,holiday_hour,weekday_hour,workingday_hour,weather_condition_hour,temp_hour,atemp_hour,humidity_hour,windspeed_hour,casual_hour,registered_hour,total_count_hour,rec_id_day,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weather_condition_day,temp_day,atemp_day,humidity_day,windspeed_day,casual_day,registered_day,total_count_day,workingday_label,season_label,month_label
606,2012-08-28,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,0.0,30.0,30.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935.0,6105,7040,workingday,musim_gugur,August
607,2012-08-29,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,1.0,28.0,29.0,607,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177.0,6520,7697,workingday,musim_gugur,August
608,2012-08-30,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0.0,31.0,31.0,608,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172.0,6541,7713,workingday,musim_gugur,August
609,2012-08-31,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2.0,36.0,38.0,609,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433.0,5917,7350,workingday,musim_gugur,August
610,2012-09-01,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,1.0,40.0,41.0,610,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2266.75,3788,6140,holiday,musim_gugur,September
611,2012-09-02,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,10.0,70.0,80.0,611,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2266.75,3197,5810,holiday,musim_gugur,September
612,2012-09-03,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,2.0,147.0,149.0,612,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965.0,4069,6034,holiday,musim_gugur,September
613,2012-09-04,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2.0,107.0,109.0,613,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867.0,5997,6864,workingday,musim_gugur,September
614,2012-09-05,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,5.0,84.0,89.0,614,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832.0,6280,7112,workingday,musim_gugur,September
615,2012-09-06,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,1.0,61.0,62.0,615,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611.0,5592,6203,workingday,musim_gugur,September
616,2012-09-07,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,1.0,57.0,58.0,616,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045.0,6459,7504,workingday,musim_gugur,September
617,2012-09-08,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,0.0,26.0,26.0,617,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557.0,4419,5976,holiday,musim_gugur,September
618,2012-09-09,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,1.0,22.0,23.0,618,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2266.75,5657,8227,holiday,musim_gugur,September
619,2012-09-10,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,2.0,26.0,28.0,619,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118.0,6407,7525,workingday,musim_gugur,September
620,2012-09-11,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,0.0,20.0,20.0,620,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070.0,6697,7767,workingday,musim_gugur,September
621,2012-09-12,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,0.0,15.0,15.0,621,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050.0,6820,7870,workingday,musim_gugur,September
622,2012-09-13,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,3.0,5.0,8.0,622,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054.0,6750,7804,workingday,musim_gugur,September
623,2012-09-14,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,1.0,2.0,3.0,623,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379.0,6630,8009,workingday,musim_gugur,September
624,2012-09-15,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,0.0,2.0,2.0,624,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,2266.75,5554,8714,holiday,musim_gugur,September
625,2012-09-16,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,1.0,4.0,5.0,625,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166.0,5167,7333,holiday,musim_gugur,September
626,2012-09-17,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,3.0,31.0,34.0,626,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022.0,5847,6869,workingday,musim_gugur,September
627,2012-09-18,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,0.0,34.0,34.0,627,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371.0,3702,4073,workingday,musim_gugur,September
628,2012-09-19,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,4.0,51.0,55.0,628,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788.0,6803,7591,workingday,musim_gugur,September
629,2012-09-20,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,4.0,60.0,64.0,629,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939.0,6781,7720,workingday,musim_gugur,September
630,2012-09-21,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,12.0,66.0,78.0,630,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250.0,6917,8167,workingday,musim_gugur,September
631,2012-09-22,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,9.0,56.0,65.0,631,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2266.75,5883,8395,holiday,musim_gugur,September
632,2012-09-23,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,10.0,89.0,99.0,632,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2266.75,5453,7907,holiday,musim_dingin,September
633,2012-09-24,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,22.0,98.0,120.0,633,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001.0,6435,7436,workingday,musim_dingin,September
634,2012-09-25,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19.0,88.0,107.0,634,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845.0,6693,7538,workingday,musim_dingin,September
635,2012-09-26,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,9.0,82.0,91.0,635,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787.0,6946,7733,workingday,musim_dingin,September
636,2012-09-27,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,9.0,59.0,68.0,636,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751.0,6642,7393,workingday,musim_dingin,September
637,2012-09-28,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,6.0,52.0,58.0,637,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045.0,6370,7415,workingday,musim_dingin,September
638,2012-09-29,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,1.0,42.0,43.0,638,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2266.75,5966,8555,holiday,musim_dingin,September
639,2012-09-30,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,1.0,35.0,36.0,639,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015.0,4874,6889,holiday,musim_dingin,September
640,2012-10-01,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,4.0,28.0,32.0,640,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763.0,6015,6778,workingday,musim_dingin,October
641,2012-10-02,1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,3.0,30.0,33.0,641,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315.0,4324,4639,workingday,musim_dingin,October
642,2012-10-03,1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,0.0,33.0,33.0,642,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728.0,6844,7572,workingday,musim_dingin,October
643,2012-10-04,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,7.0,22.0,29.0,643,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891.0,6437,7328,workingday,musim_dingin,October
644,2012-10-05,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,1.0,10.0,11.0,644,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516.0,6640,8156,workingday,musim_dingin,October
645,2012-10-06,1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,1.0,7.0,8.0,645,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,2266.75,4934,7965,holiday,musim_dingin,October
646,2012-10-07,1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,0.0,1.0,1.0,646,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781.0,2729,3510,holiday,musim_dingin,October
647,2012-10-08,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,0.0,3.0,3.0,647,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874.0,4604,5478,holiday,musim_dingin,October
648,2012-10-09,1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,0.0,3.0,3.0,648,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601.0,5791,6392,workingday,musim_dingin,October
649,2012-10-10,1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,1.0,11.0,12.0,649,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780.0,6911,7691,workingday,musim_dingin,October
650,2012-10-11,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,4.0,34.0,38.0,650,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834.0,6736,7570,workingday,musim_dingin,October
651,2012-10-12,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,7.0,57.0,64.0,651,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060.0,6222,7282,workingday,musim_dingin,October
652,2012-10-13,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,9.0,50.0,59.0,652,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252.0,4857,7109,holiday,musim_dingin,October
653,2012-10-14,1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,10.0,87.0,97.0,653,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080.0,4559,6639,holiday,musim_dingin,October
654,2012-10-15,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,13.0,71.0,84.0,654,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760.0,5115,5875,workingday,musim_dingin,October
655,2012-10-16,1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896,18.0,104.0,122.0,655,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922.0,6612,7534,workingday,musim_dingin,October
656,2012-10-17,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,14.0,95.0,109.0,656,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979.0,6482,7461,workingday,musim_dingin,October
657,2012-10-18,1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0,19.0,104.0,123.0,657,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008.0,6501,7509,workingday,musim_dingin,October
658,2012-10-19,1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.194,6.0,71.0,77.0,658,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753.0,4671,5424,workingday,musim_dingin,October
659,2012-10-20,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,8.0,57.0,65.0,659,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2266.75,5284,8090,holiday,musim_dingin,October
660,2012-10-21,1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.194,9.0,46.0,55.0,660,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132.0,4692,6824,holiday,musim_dingin,October
661,2012-10-22,1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,3.0,30.0,33.0,661,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830.0,6228,7058,workingday,musim_dingin,October
662,2012-10-23,1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642,3.0,25.0,28.0,662,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841.0,6625,7466,workingday,musim_dingin,October
663,2012-10-24,1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,2.0,19.0,21.0,663,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795.0,6898,7693,workingday,musim_dingin,October
664,2012-10-25,1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,5.0,16.0,21.0,664,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875.0,6484,7359,workingday,musim_dingin,October
665,2012-10-26,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,1.0,6.0,7.0,665,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182.0,6262,7444,workingday,musim_dingin,October
666,2012-10-27,1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,2.0,5.0,7.0,666,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2266.75,5209,7852,holiday,musim_dingin,October
667,2012-10-28,1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.194,0.0,1.0,1.0,667,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998.0,3461,4459,holiday,musim_dingin,October
668,2012-10-29,1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.194,0.0,2.0,2.0,668,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2.0,20,22,workingday,musim_dingin,October
669,2012-10-30,1,0,1,4,0,1,1,1,0.2,0.197,0.59,0.2239,0.0,2.0,2.0,669,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87.0,1009,1096,workingday,musim_dingin,October
670,2012-10-31,1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,0.0,8.0,8.0,670,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419.0,5147,5566,workingday,musim_dingin,October
671,2012-11-01,1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284,0.0,37.0,37.0,671,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466.0,5520,5986,workingday,musim_dingin,November
672,2012-11-02,1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,1.0,71.0,72.0,672,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618.0,5229,5847,workingday,musim_dingin,November
673,2012-11-03,1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,3.0,182.0,185.0,673,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029.0,4109,5138,holiday,musim_dingin,November
674,2012-11-04,1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,0.0,112.0,112.0,674,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201.0,3906,5107,holiday,musim_dingin,November
675,2012-11-05,1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.194,1.0,68.0,69.0,675,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378.0,4881,5259,workingday,musim_dingin,November
676,2012-11-06,1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.194,2.0,46.0,48.0,676,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466.0,5220,5686,workingday,musim_dingin,November
677,2012-11-07,1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,6.0,62.0,68.0,677,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326.0,4709,5035,workingday,musim_dingin,November
678,2012-11-08,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,2.0,52.0,54.0,678,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340.0,4975,5315,workingday,musim_dingin,November
679,2012-11-09,1,0,1,14,0,1,1,2,0.18,0.197,0.55,0.1343,1.0,85.0,86.0,679,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709.0,5283,5992,workingday,musim_dingin,November
680,2012-11-10,1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,3.0,41.0,44.0,680,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090.0,4446,6536,holiday,musim_dingin,November
681,2012-11-11,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194,3.0,83.0,86.0,681,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2266.75,4562,6852,holiday,musim_dingin,November
682,2012-11-12,1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.194,6.0,155.0,161.0,682,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097.0,5172,6269,holiday,musim_dingin,November
683,2012-11-13,1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,3.0,153.0,156.0,683,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327.0,3767,4094,workingday,musim_dingin,November
684,2012-11-14,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,3.0,108.0,111.0,684,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373.0,5122,5495,workingday,musim_dingin,November
685,2012-11-15,1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642,0.0,78.0,78.0,685,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320.0,5125,5445,workingday,musim_dingin,November
686,2012-11-16,1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896,3.0,53.0,56.0,686,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484.0,5214,5698,workingday,musim_dingin,November
687,2012-11-17,1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,0.0,34.0,34.0,687,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313.0,4316,5629,holiday,musim_dingin,November
688,2012-11-18,1,0,1,23,0,1,1,2,0.16,0.197,0.64,0.0896,2.0,15.0,17.0,688,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922.0,3747,4669,holiday,musim_dingin,November
689,2012-11-19,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,2.0,6.0,8.0,689,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449.0,5050,5499,workingday,musim_dingin,November
690,2012-11-20,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,0.0,3.0,3.0,690,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534.0,5100,5634,workingday,musim_dingin,November
691,2012-11-21,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,0.0,2.0,2.0,691,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615.0,4531,5146,workingday,musim_dingin,November
692,2012-11-22,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,0.0,2.0,2.0,692,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955.0,1470,2425,holiday,musim_dingin,November
693,2012-11-23,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,0.0,3.0,3.0,693,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603.0,2307,3910,workingday,musim_dingin,November
694,2012-11-24,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,0.0,22.0,22.0,694,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532.0,1745,2277,holiday,musim_dingin,November
695,2012-11-25,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,0.0,52.0,52.0,695,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309.0,2115,2424,holiday,musim_dingin,November
696,2012-11-26,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,3.0,132.0,135.0,696,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337.0,4750,5087,workingday,musim_dingin,November
697,2012-11-27,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,2.0,114.0,116.0,697,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123.0,3836,3959,workingday,musim_dingin,November
698,2012-11-28,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,0.0,47.0,47.0,698,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198.0,5062,5260,workingday,musim_dingin,November
699,2012-11-29,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,2.0,49.0,51.0,699,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243.0,5080,5323,workingday,musim_dingin,November
700,2012-11-30,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,2.0,53.0,55.0,700,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362.0,5306,5668,workingday,musim_dingin,November
701,2012-12-01,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,3.0,49.0,52.0,701,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951.0,4240,5191,holiday,musim_dingin,December
702,2012-12-02,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,5.0,49.0,54.0,702,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892.0,3757,4649,holiday,musim_dingin,December
703,2012-12-03,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,7.0,45.0,52.0,703,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555.0,5679,6234,workingday,musim_dingin,December
704,2012-12-04,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,3.0,61.0,64.0,704,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551.0,6055,6606,workingday,musim_dingin,December
705,2012-12-05,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,4.0,172.0,176.0,705,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331.0,5398,5729,workingday,musim_dingin,December
706,2012-12-06,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,3.0,165.0,168.0,706,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340.0,5035,5375,workingday,musim_dingin,December
707,2012-12-07,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,3.0,105.0,108.0,707,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349.0,4659,5008,workingday,musim_dingin,December
708,2012-12-08,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,5.0,69.0,74.0,708,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153.0,4429,5582,holiday,musim_dingin,December
709,2012-12-09,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,0.0,64.0,64.0,709,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441.0,2787,3228,holiday,musim_dingin,December
710,2012-12-10,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,2.0,34.0,36.0,710,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329.0,4841,5170,workingday,musim_dingin,December
711,2012-12-11,1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194,1.0,15.0,16.0,711,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282.0,5219,5501,workingday,musim_dingin,December
712,2012-12-12,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,0.0,2.0,2.0,712,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310.0,5009,5319,workingday,musim_dingin,December
713,2012-12-13,1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.194,0.0,3.0,3.0,713,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425.0,5107,5532,workingday,musim_dingin,December
714,2012-12-14,1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,4.0,0.0,4.0,714,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429.0,5182,5611,workingday,musim_dingin,December
715,2012-12-15,1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,0.0,1.0,1.0,715,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767.0,4280,5047,holiday,musim_dingin,December
716,2012-12-16,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,0.0,1.0,1.0,716,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538.0,3248,3786,holiday,musim_dingin,December
717,2012-12-17,1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,0.0,3.0,3.0,717,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212.0,4373,4585,workingday,musim_dingin,December
718,2012-12-18,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,1.0,17.0,18.0,718,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433.0,5124,5557,workingday,musim_dingin,December
719,2012-12-19,1,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239,1.0,48.0,49.0,719,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333.0,4934,5267,workingday,musim_dingin,December
720,2012-12-20,1,0,2,8,0,3,1,3,0.22,0.2121,0.93,0.2239,1.0,154.0,155.0,720,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314.0,3814,4128,workingday,musim_dingin,December
721,2012-12-21,1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896,4.0,119.0,123.0,721,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221.0,3402,3623,workingday,musim_semi,December
722,2012-12-22,1,0,2,10,0,3,1,2,0.22,0.2727,1.0,0.0,2.0,59.0,61.0,722,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205.0,1544,1749,holiday,musim_semi,December
723,2012-12-23,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194,5.0,47.0,52.0,723,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408.0,1379,1787,holiday,musim_semi,December
724,2012-12-24,1,0,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239,3.0,61.0,64.0,724,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174.0,746,920,workingday,musim_semi,December
725,2012-12-25,1,0,2,13,0,3,1,1,0.34,0.3333,0.93,0.1642,1.0,74.0,75.0,725,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440.0,573,1013,holiday,musim_semi,December
726,2012-12-26,1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881,2.0,61.0,63.0,726,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9.0,432,441,workingday,musim_semi,December
